year,storm_id,source_file,source_page,source_table,source_row,raw_text,problem_type,problem_description,recommended_action,resolved
2021,,27_81bdf0_RSMC Report 2021.pdf,294,,,"header=['', 'Karnataka (coastal & adjoining Ghat\ndistricts):Heavy to very heavy falls at\nisolated places on 16th.\nSouth Konkan & Goa: Heavy to very\nheavy falls at a few places and\nextremely heavy falls at isolated places\nover south Konkan & Goa and adjoining\nGhat areas on 16th and heavy to very\nheavy falls at isolated places on 17th\nMay.\nNorth Konkan: Heavy to very heavy falls\nat isolated places on 16th and 17th\nMay.\nGujarat:Heavy to very heavy falls at\nisolated places over Saurashtra &\nKutch, Diu and southern most Gujarat\nregion with extremely heavy falls at\nisolated places on 17th and with heavy\nto very heavy falls at a few places over\nSaurashtra & Kutch and Diu & south\nGujarat region with extremely heavy\nfalls (≥ 20 cm) at isolated places on\n18th.\nRajasthan:Heavy to very heavy falls &\nextremely heavy falls at isolated places\nvery likely over south Rajasthan on 18th\n& heavy to very heavy falls at isolated\nplaces over Rajasthan on 19th May.', '24, Manki-19, Kota-19, Puttur -19,\nKundapur-17, Bhatkal-16,\nUdupi-15, Dharmasthala-14, Mani-\n13, Mulki-12, Karkala-11, Shirali -\n11, Mangaluru -11,\nKadra-11, Panambur -10, Karwar -\n10, Mudubidre-10, Belthangadi-9,\nHonavar -9, Gokarna-9,\nVitla ARG-9, Sulya-8, Siddapura-8\nNORTH INTERIOR KARNATAKA:\nVijayapura-8\nSOUTH INTERIOR KARNATAKA:\nHosanagara-19, Bhagamandala-\n17, Kalasa-13, Virajpet13,\nLinganamakki -9, Thalaguppa-7,\nSagar-7\nKERALA & MAHE: Mahe-24,\nVadakara-23, Vyttiri-21,\nTaliparamba-17, Talassery-17,\nQuilandi-16, Ernakulam South-14,\nKochi I.A.F.-14, Kochi C.I.A.L.-13,\nAluva -13, Manantoddy13, Irikkur-\n13, Kannur-12, Piravam-11,\nPerumpavur-11, Enamakkal-11,\nKudulu-10,\nThodupuzha-10, Karipur.-10,\nMunnar KSEB-10, Varkala-10,\nKozha-9, Vaikom-9, Nilambur-9,\nNeyyattinkara-9, Idukki-9,\nVadakkancherry-8, Nedumangad-\n8, Parambikulam-8, Irinjalakuda8,\nPerinthalamanna-8, Pattambi-8,\nAngadipuram-8, Kozhikode-8,\nOttapalam-8, Peerumade -\n8, Chalakudi-7, Ponnani-7,\nThiruvananthapuram-7,\nAmbalavayal-7, Mannarkkad-7,\nMyladumpara Agri-7, Thritala-7']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,295,,,"header=['', 'falls at a few places over Gujarat region\nand heavy to very heavy falls at isolated\nplaces over Saurashtra on 18th May.\nIsolated heavy to very heavy rainfall\nalso likely over Kutch during the same\nperiod.\nRajasthan:Heavy to very heavy falls &\nextremely heavy falls at isolated places\nvery likely over south Rajasthan on 18th\n& heavy to very heavy falls at isolated\nplaces over Rajasthan on 19th May.', 'COASTAL KARNATAKA: Kadra-\n11, Honavar -7, Kollur-7']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,297,,,"header=['', 'coasts on 15th and Gale winds speed reaching 60-\n70 kmph gusting to 80 kmph along & off south\nMaharashtra –Goa coasts on16th May.\nSqually wind speed reaching 40-50 kmph gusting to\n60 kmph likely over northeast Arabian Sea and\nalong & off south Gujarat & Daman and Diu coasts\non 17th morning and gradually increase becoming\nGale winds speed reaching 90-100 kmph gusting to\n115 kmph over northeast Arabian Sea along & off\nGujarat coast from the early hours of 18th May and\nincrease gradually thereafter till 18th morning.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,298,,,"header=['', 'coast on 16th. It is likely to become 65- 75 kmph\ngusting to 85 kmph along & off north Maharashtra\ncoast from 17th till 18th morning.\nSqually wind speed reaching 40-50 kmph gusting to\n60 kmph likely over northeast Arabian Sea and\nalong & off south Gujarat & Daman and Diu coasts\nfrom 16th morning and gradually increase becoming\nGale winds speed reaching 150-160 kmph gusting to\n175 kmph over northeast Arabian Sea and along &\noff Gujarat coast (Porbandar, Junagarh, Gir\nSomnath, Amreli, Bhavnagar) and 100 -120 kmph\ngusting to 135 kmph over Bharuch, Anand, south\nAhemedabad, Botad, Surendranagar, 90 -100 kmph\ngusting to 120 kmph over Devbhoomi Dwarka,\nJamnagar, Rajkot, Morbi districts of Gujarat from\nearly hours of 18th. Gale winds speed reaching 70-\n90 kmph gusting to 100 kmph likely to prevail along\n& off Dadra, Nagar Haveli, Daman, Valsad, Navsari,\nSurat, Kheda districts from 17th mid-night till 18th\nmorning.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,299,,,"header=['18.05.2021/0300', 'Gale wind speed reaching 90-100 kmph gusting to\n110 kmph is likely to prevail over Gulf of Khambat\nand adjoining northeast Arabian Sea during next 06\nhours. It is likely to reduce gradually thereafter.\nGale wind speed reaching 40-50 gusting to 60 kmph\nalong & off extreme north Maharashtra coast during\nnext 06 hours.\nGale winds speed reaching 100-110 kmph gusting to\n120 kmph likely to prevail over Amreli, Bhavnagar,\nBotad, 90-100 kmph gusting to 110 kmph over\nSurendranagar, Rajkot, Anand, South Ahmedabad :\n60-70 kmph gusting to 80 kmph over Diu, Gir\nSomnath, Junagarh, Kheda, Bharuch, Jamnagar,\nPorbandar & Morbi during next 06 hours and\ngradually decrease thereafter.\nSqually wind speed reaching 45-55 kmph gusting to\n65 kmph likely to prevail along and off Dadra, Nagar\nHaveli, Daman, Valsad, Navsari, Surat, districts and\n35-45 kmph gusting to 55 kmph over Devbhoomi\nDwarka & Kutch during next 06 hours and gradually\ndecrease thereafter.\nSqually wind speed reaching 45-55 kmph gusting to\n65 kmph is likely to prevail over south Rajasthan\nfrom the evening of 18th till 19th early morning.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,299,,,"header=['Date/Base Time\nof observation', 'Storm Surge Forecast at 0300 UTC of date', 'Realized surge']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['time', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,300,,,"header=['', 'below:\nabout 3 m over Junagarh,1-2.5 m over Diu,\nGir Somnath, Amreli, Bharuch, Bhavnagar,\nAhmedabad, Anand, Surat and about 0.5 -\n1m over Devbhoomi Dwarka , Jamnagar,\nPorbandar, Kutch the remaining coastal\ndistricts of Gujarat during the time of\nlandfall.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,310,,,"header=['Lead\nPeriod', 'N', 'AE', 'RMSE', 'Skill-AE', 'Skill-RMSE', 'Long Period Average (2016-20)', None, None, None]",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,312,,,"header=['Lead\nPeriod\n(hrs)', 'Base\ndate/Time\n(UTC)', 'Forecast\nLatitude\n(Deg)', 'Forecast\nLongitude\n(Deg)', 'Actual\nlatitude\n(Deg)', 'Actual\nLongitude\n(Deg)', 'OP-\nLPE\n(km)', 'Forecast\nTime\n(UTC)', 'Actual\nTime\n(UTC)', 'OP-\nLTE\n(hrs)']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,314,,,"header=['Lead\nPeriod', 'N', 'AE', 'RMSE', 'Skill-AE', 'Skill-RMSE', 'Long Period Average (2016-20)', None, None, None]",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,318,,,"header=['Lead\nPeriod', 'N', 'AE', 'RMSE', 'Skill-AE', 'Skill-RMSE', 'Long Period Average (2016-20)', None, None, None]",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,320,,,"header=['', 'heavy falls at isolated places very likely over north coastal\nAndhra Pradesh and coastal Odisha, heavy to very heavy\nrainfall at isolated places over adjoining interior districts of\nOdisha and heavy falls at isolated places over Gangetic\nwest Bengal.\n5th Dec.: Light to moderate rainfall at most places with\nheavy to very heavy rainfall at isolated places likely over\nWest Bengal and adjoining north coastal Odisha and\nheavy rainfall at isolated places over Assam & Meghalaya\nand Tripura.', 'Patamundai-8 each;\nPuri district: Kakatpur12,\nAstaranga-11, Delang,\nKanas-8 each,\nNimapara-7; Cuttack\ndistrict: Niali-10, Tangi-\nChoudwar-7.\nGangetic West Bengal:\nHooghly district:\nTarakeshwar-18, Bagati-\n13, Harinkhola-8;\nBurdwan district:\nBurdwan - 13,\nManteswar-7; Nadia\ndistrict: Kalyani -12;\nNorth 24 Parganas\ndistrict: Barrackpur-12,\nDum dum-10, Salt lake-\n9; West Midnapore\ndistrict: Mohanpur,\nKharagpur-11 each,\nMidnapore, Kalaikunda -\n9 each, Jhargram,\nLalgarh-7 each; Howrah\ndistrict: Uluberia -9;\nKolkata district: Alipore-\n7; South 24 Parganas\ndistrict: Canning-7.']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,323,,,"header=['', 'coasts from the mid-night of 3rd December and increase\ngradually becoming 70-80 kmph gusting to 90 kmph from 4th\nmorning, for the subsequent 12 hours.\n• Squally wind speed reaching 45-55 kmph gusting to 65 kmph\nalso likely to commence along & off West Bengal coast from 4th\nDecember morning and become Gale wind speed reaching 60-\n70 kmph gusting to 80 kmph from the evening of 4th December\nfor the subsequent 12 hours.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,,27_81bdf0_RSMC Report 2021.pdf,324,,,"header=['Annual average track forecast error is calculated by considering the track forecast', None, None]",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2021,NIO_2021_UNNAMED_2_10_1,27_81bdf0_RSMC Report 2021.pdf,195,Table 2.10.1,1.0,date=18.112021 time=0300 lat=11.0 lon=82.3 wind=25 pres=1000 cat=D,MISSING_TIMESTAMP,TIMESTAMP: Unrecognized date format: '18.112021',HUMAN_REVIEW,False
2021,NIO_2021_UNNAMED_2_10_1,27_81bdf0_RSMC Report 2021.pdf,195,Table 2.10.1,2.0,date=None time=0600 lat=11.2 lon=81.7 wind=25 pres=1000 cat=D,MISSING_TIMESTAMP,TIMESTAMP: Missing date,HUMAN_REVIEW,False
2021,NIO_2021_UNNAMED_2_10_1,27_81bdf0_RSMC Report 2021.pdf,195,Table 2.10.1,3.0,date=None time=1200 lat=11.8 lon=80.9 wind=25 pres=1000 cat=D,MISSING_TIMESTAMP,TIMESTAMP: Missing date,HUMAN_REVIEW,False
2021,NIO_2021_UNNAMED_2_10_1,27_81bdf0_RSMC Report 2021.pdf,195,Table 2.10.1,4.0,date=None time=1800 lat=12.2 lon=80.5 wind=25 pres=1000 cat=D,MISSING_TIMESTAMP,TIMESTAMP: Missing date,HUMAN_REVIEW,False
2021,NIO_2021_JAWAD,27_81bdf0_RSMC Report 2021.pdf,208,,11.0,date=05.12.21 time=0900 lat=19..5 lon=86.2 wind=25 pres=1004 cat=D,MISSING_COORDINATES,LATITUDE: Non-numeric coordinate: '19..5',HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,1,,,header=['Government of India\nMinistry of Earth Sciences\nWorld Meteorological Organisation India Meteorological Department'],UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,39,,,"header=['S.\nNo.', 'Cyclonic storm/\nDepression', 'Date, Time&\nPlace of\ngenesis (Lat.\nN/long E)', 'Date, Time\n(UTC) Place\n(Lat./Long.) of\nLandfall', 'Estimated\nlowest\ncentral\npressure,\nTime & Date\n(UTC) &\nLat°N/long°E', 'Estimated\nMaximum\nwind speed\n(kt), Date &\nTime', 'Ma\nx T.\nNo.\nAtt\nain\ned']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['time', 'latitude', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,42,,,"header=['13', 'Severe Cyclonic\nStorm Mandous\nover Bay of Bengal\n(06-10 December)', '06th Dec\n2022, at 1200\nU TC formed a\nDepression\nover\nSoutheast\nBay of Bengal\n(8.2N/88.2E)', 'Crossed North\nTamil Nadu &\nPuducherry and\nadjoining south\nAndhra Pradesh\ncoasts between\nPuducherry and\nSriharikota near\nlatitude 12.6°N\nand longitude\n80.15°E, close to\nMamallapuram\n(Mahabalipuram)\nduring 1800-\n2000 UTC of 09th\nDecember as a\nCyclonic Storm\nwith the\nmaximum\nsustained wind\nspeed of 35\nknots (65-75\nkmph gusting to\n85 kmph)', '990 hPa at\n1200 UTC on\n08th Dec 2022\nnear\n(10.1N/82.9E)', '50 knots at\n1200 UTC on\n08th Dec 2022\nnear\n(10.1N/82.9E)', 'T\n3.0']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,43,,,"header=['S.No.', 'Type', 'Life Time in (Days)']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,44,,,"header=['S.No.', 'Type', 'Life Time in (Days)']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,44,,,"header=['S.No.', 'Type', 'Life Time in (Days)']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,44,,,"header=['S.No.', 'Type', 'Life Time in (Days)']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,44,,,"header=['CI No (≥)', '≥1.5', '.≥2.0', '.≥2.5', '.≥3.0', '.≥3.5', '.≥4.0', '.≥4.5', '.≥5.0', '≥5.5', '≥6.0']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,44,,,"header=['Basin', 'Number of cyclonic disturbances']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,47,,,"header=['TC Name', 'Basin', 'Period', 'Average Translational Speed', None, None]",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,47,,,"header=['TC Name', 'Velocity Flux\n(102 kt)', 'Accumulated\nCyclone Energy\n(104 kt2)', 'Power Dissipation\nIndex (106 kt3)']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,51,,,"header=['Knots: kt, 1 kt = 1.85 kmph, Time in IST= Time in UTC + 0530 hrs']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=confirmed; missing_groups=['date', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,78,,,"header=[None, None, '\uf0b7 A low pressure area formed over South Andaman Sea and adjoining Southeast', None, None, None, None, None]",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'wind', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,81,,,"header=[None, 'A low pressure area formed over South Andaman Sea and adjoining']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=confirmed; missing_groups=['date', 'time', 'latitude', 'longitude', 'wind', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,103,,,"header=['Date', 'Time\n(UTC\n)', 'Lat\n.', 'Lo\nng.', 'C.I\n.\nNo\n.', 'Estimated\nCentral\nPressure\n(hPa)', 'Estimated\nMaximum\nSustained\nSurface\nWind (kt)', 'Estimated\nPressure\ndrop at\nthe\nCentre\n(hPa)', 'Ca\nte\ngo\nry']",UNCERTAIN_TABLE_IDENTITY,UNCERTAIN_TABLE_IDENTITY: heading=confirmed; missing_groups=[]; has_valid_row=False,HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,115,,,header=['Under the influence of a cyclonic circulation over northeast Arabian Sea & adjoining'],UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=confirmed; missing_groups=['date', 'time', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,117,,,"header=['At 0300 UTC of 17th July, 2022 the intensity of the system was CI1.5 and the']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,118,,,"header=['', 'At 0000 UTC of the 18th July, 2022', 'as per INSAT 3D imagery, associated']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2022,,27_501da8_RSMC full report 2022 13 Jan.pdf,136,,,"header=['', 'extremely heavy falls at\nisolated places is likely over Madhya\nMaharashtra and Gujarat region;\nheavy to very heavy rainfall at\nisolated places over Madhya\nPradesh, Saurashtra & Kutch,\nVidarbha, Chhattisgarh, Odisha and\nGangetic West Bengal; and heavy\nrainfall at isolated places over\nJharkhand, Marathawada and\nTelangana.\n11th August: Heavy to very heavy\nrainfall at a few places with\nextremely heavy falls likely at\nisolated places over Gujarat state\nand Madhya Maharashtra; heavy to\nvery heavy rainfall at\nisolated places over West Madhya\nPradesh and East Rajasthan; and\nheavy rainfall at isolated\nplaces over East Madhya Pradesh,\nVidarbha and Chhattisgarh.', 'Odisha:- Dabugan 23, Kotpad,\nPapadahandi,Pottangi,\nKosagumda 15 Each, Junagarh,\nNawarangpur 14 Each, Mathili 13,\nAska, Kalampur, Dharakote 11\nEach, Nawarangpur , Malkangiri,\nNarla 10 Each, Nandahandi,\nBorigumma 9 Each, Jaipatna,\nBhawanipatna, R.Udaigiri 8 Each,\nLanjigarh, Dharmagarh,\nSimiliguda ,Koksara, Kotagarh,\nTentulikhunti 7 Each.\nChhattisgarh:- Katekalyan 36,\nBastanar, Bijapur 20 Each,\nChhindgarh 18, Usoor , Pakhanjur\n15 Each, Darbha, Gidam, Konta\n14 Each, Lohandiguda 12,\nTokapal, Kuakonda, Dantewara,\nJagdalpur 10 Each, Sukma,\nBhairamgarh, Deobhog 9 Each,\nDurg, Balrampur 8 Each,\nBhopalpatnam 7\nCoastal Andhra Pradesh &\nYanam:- Chintapalle 10\nTelangana:- Bijjur 11, Bejjur 10,\nJulurpad , Asifabad, Perur 9\nEach, Venkatapuram,\nPeddapalle, Sathupalle, Asifabad,\nVenkatapur 8 Each, Gandeed,\nDoma, Eturnagaram,\nJammikunta, Rudrur(A) , Tadwai,\nAswaraopeta 7 Each.\n10th August:\nOdisha:- Kosagumda , Bhapur 16\nEach, Chhatrapur, Nuagada,\nSankheimundi 14 Each, Patrapur,\nGanjam 13, Kukudahandi 12,\nBerhampur, Sheragada,\nAmbadola , Banki, Narla,\nDigapahandi, Kotagarh 11 Each,\nKotpad, Muniguda, Khandapara,\nBelgaon, Purushottampur,\nBhawanipatna, Madanpur\nRampur, Dhenkanal 10 Each,\nMohana, Dabugan, R.Udaigiri,\nDharakote 9 Each, Daspalla,']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
