sample_id,storm_id,split,t0,grid_sat_t_minus_15h,grid_sat_t_minus_12h,grid_sat_t_minus_9h,grid_sat_t_minus_6h,grid_sat_t_minus_3h,grid_sat_t0,insat_t_minus_15h,insat_t_minus_12h,insat_t_minus_9h,insat_t_minus_6h,insat_t_minus_3h,insat_t0,insat_timestamps,timestamp_offsets_minutes,max_offset_minutes,mean_offset_minutes,channels,calibration_status,spatial_projection,spatial_shape,is_causal_verified,current_center_lat,current_center_lon,current_wind_kt,current_pressure_hpa,current_category,target_center_12h_lat,target_center_12h_lon,target_wind_12h_kt,target_pressure_12h_hpa,target_category_12h,has_target_12h,target_center_24h_lat,target_center_24h_lon,target_wind_24h_kt,target_pressure_24h_hpa,target_category_24h,has_target_24h,target_center_48h_lat,target_center_48h_lon,target_wind_48h_kt,target_pressure_48h_hpa,target_category_48h,has_target_48h
NIO_2019_KYARR_20191031_0900Z,NIO_2019_KYARR,VALIDATION,2019-10-31T09:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.30.18.npz,data/interim/gridsat/2019/gridsat_2019.10.30.21.npz,data/interim/gridsat/2019/gridsat_2019.10.31.00.npz,data/interim/gridsat/2019/gridsat_2019.10.31.03.npz,data/interim/gridsat/2019/gridsat_2019.10.31.06.npz,data/interim/gridsat/2019/gridsat_2019.10.31.09.npz,3DIMG_30OCT2019_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_30OCT2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_0900_L1C_ASIA_MER_V01R00.h5,"[""2019-10-30T19:00:00Z"", ""2019-10-30T21:00:00Z"", ""2019-10-31T00:00:00Z"", ""2019-10-31T03:00:00Z"", ""2019-10-31T06:00:00Z"", ""2019-10-31T09:00:00Z""]","[60.0, 0.0, 0.0, 0.0, 0.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,17.5,60.0,40.0,998.0,CS,16.7,59.5,30.0,1001.0,DD,True,15.8,58.4,25.0,1002.0,D,True,12.5,53.8,25.0,1003.0,D,True
NIO_2019_KYARR_20191031_1200Z,NIO_2019_KYARR,VALIDATION,2019-10-31T12:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.30.21.npz,data/interim/gridsat/2019/gridsat_2019.10.31.00.npz,data/interim/gridsat/2019/gridsat_2019.10.31.03.npz,data/interim/gridsat/2019/gridsat_2019.10.31.06.npz,data/interim/gridsat/2019/gridsat_2019.10.31.09.npz,data/interim/gridsat/2019/gridsat_2019.10.31.12.npz,3DIMG_30OCT2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_1200_L1C_ASIA_MER_V01R00.h5,"[""2019-10-30T21:00:00Z"", ""2019-10-31T00:00:00Z"", ""2019-10-31T03:00:00Z"", ""2019-10-31T06:00:00Z"", ""2019-10-31T09:00:00Z"", ""2019-10-31T12:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,17.4,59.9,35.0,999.0,CS,16.5,59.3,25.0,1002.0,D,True,15.4,57.5,25.0,1002.0,D,True,12.5,53.0,20.0,1003.0,D,True
NIO_2019_KYARR_20191031_1500Z,NIO_2019_KYARR,VALIDATION,2019-10-31T15:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.31.00.npz,data/interim/gridsat/2019/gridsat_2019.10.31.03.npz,data/interim/gridsat/2019/gridsat_2019.10.31.06.npz,data/interim/gridsat/2019/gridsat_2019.10.31.09.npz,data/interim/gridsat/2019/gridsat_2019.10.31.12.npz,data/interim/gridsat/2019/gridsat_2019.10.31.15.npz,3DIMG_31OCT2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_31OCT2019_1500_L1C_ASIA_MER_V01R00.h5,"[""2019-10-31T00:00:00Z"", ""2019-10-31T03:00:00Z"", ""2019-10-31T06:00:00Z"", ""2019-10-31T09:00:00Z"", ""2019-10-31T12:00:00Z"", ""2019-10-31T15:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,17.2,59.6,30.0,1001.0,DD,16.3,59.0,25.0,1002.0,D,True,15.0,57.4,25.0,1002.0,D,True,12.0,52.5,20.0,1003.0,D,True
NIO_2019_PABUK_20190104_1200Z,NIO_2019_PABUK,VALIDATION,2019-01-04T12:00:00Z,data/interim/gridsat/2019/gridsat_2019.01.03.21.npz,data/interim/gridsat/2019/gridsat_2019.01.04.00.npz,data/interim/gridsat/2019/gridsat_2019.01.04.03.npz,data/interim/gridsat/2019/gridsat_2019.01.04.06.npz,data/interim/gridsat/2019/gridsat_2019.01.04.09.npz,data/interim/gridsat/2019/gridsat_2019.01.04.12.npz,3DIMG_03JAN2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_1200_L1C_ASIA_MER_V01R00.h5,"[""2019-01-03T21:00:00Z"", ""2019-01-04T00:00:00Z"", ""2019-01-04T03:00:00Z"", ""2019-01-04T06:00:00Z"", ""2019-01-04T09:00:00Z"", ""2019-01-04T12:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,8.5,99.7,45.0,998.0,CS,8.9,98.7,40.0,1000.0,CS,True,9.8,97.1,40.0,1000.0,CS,True,11.5,92.9,30.0,1003.0,DD,True
NIO_2019_PABUK_20190104_1800Z,NIO_2019_PABUK,VALIDATION,2019-01-04T18:00:00Z,data/interim/gridsat/2019/gridsat_2019.01.04.03.npz,data/interim/gridsat/2019/gridsat_2019.01.04.06.npz,data/interim/gridsat/2019/gridsat_2019.01.04.09.npz,data/interim/gridsat/2019/gridsat_2019.01.04.12.npz,data/interim/gridsat/2019/gridsat_2019.01.04.15.npz,data/interim/gridsat/2019/gridsat_2019.01.04.18.npz,3DIMG_04JAN2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_1800_L1C_ASIA_MER_V01R00.h5,"[""2019-01-04T03:00:00Z"", ""2019-01-04T06:00:00Z"", ""2019-01-04T09:00:00Z"", ""2019-01-04T12:00:00Z"", ""2019-01-04T15:00:00Z"", ""2019-01-04T18:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,8.7,99.2,45.0,998.0,CS,9.3,97.6,40.0,1000.0,CS,True,10.4,96.5,35.0,1001.0,CS,True,12.0,92.2,30.0,1003.0,DD,True
NIO_2019_PABUK_20190105_0000Z,NIO_2019_PABUK,VALIDATION,2019-01-05T00:00:00Z,data/interim/gridsat/2019/gridsat_2019.01.04.09.npz,data/interim/gridsat/2019/gridsat_2019.01.04.12.npz,data/interim/gridsat/2019/gridsat_2019.01.04.15.npz,data/interim/gridsat/2019/gridsat_2019.01.04.18.npz,data/interim/gridsat/2019/gridsat_2019.01.04.21.npz,data/interim/gridsat/2019/gridsat_2019.01.05.00.npz,3DIMG_04JAN2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0000_L1C_ASIA_MER_V01R00.h5,"[""2019-01-04T09:00:00Z"", ""2019-01-04T12:00:00Z"", ""2019-01-04T15:00:00Z"", ""2019-01-04T18:00:00Z"", ""2019-01-04T21:00:00Z"", ""2019-01-05T00:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,8.9,98.7,40.0,1000.0,CS,9.8,97.1,40.0,1000.0,CS,True,11.0,95.5,35.0,1001.0,CS,True,12.6,92.0,25.0,1004.0,D,True
NIO_2019_PABUK_20190105_0300Z,NIO_2019_PABUK,VALIDATION,2019-01-05T03:00:00Z,data/interim/gridsat/2019/gridsat_2019.01.04.12.npz,data/interim/gridsat/2019/gridsat_2019.01.04.15.npz,data/interim/gridsat/2019/gridsat_2019.01.04.18.npz,data/interim/gridsat/2019/gridsat_2019.01.04.21.npz,data/interim/gridsat/2019/gridsat_2019.01.05.00.npz,data/interim/gridsat/2019/gridsat_2019.01.05.03.npz,3DIMG_04JAN2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0300_L1C_ASIA_MER_V01R00.h5,"[""2019-01-04T12:00:00Z"", ""2019-01-04T15:00:00Z"", ""2019-01-04T18:00:00Z"", ""2019-01-04T21:00:00Z"", ""2019-01-05T00:00:00Z"", ""2019-01-05T03:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,9.1,98.1,40.0,1000.0,CS,10.1,96.8,40.0,1000.0,CS,True,11.1,94.6,35.0,1001.0,CS,True,12.8,92.0,25.0,1004.0,D,True
NIO_2019_PABUK_20190105_0600Z,NIO_2019_PABUK,VALIDATION,2019-01-05T06:00:00Z,data/interim/gridsat/2019/gridsat_2019.01.04.15.npz,data/interim/gridsat/2019/gridsat_2019.01.04.18.npz,data/interim/gridsat/2019/gridsat_2019.01.04.21.npz,data/interim/gridsat/2019/gridsat_2019.01.05.00.npz,data/interim/gridsat/2019/gridsat_2019.01.05.03.npz,data/interim/gridsat/2019/gridsat_2019.01.05.06.npz,3DIMG_04JAN2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_04JAN2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0600_L1C_ASIA_MER_V01R00.h5,"[""2019-01-04T15:00:00Z"", ""2019-01-04T18:00:00Z"", ""2019-01-04T21:00:00Z"", ""2019-01-05T00:00:00Z"", ""2019-01-05T03:00:00Z"", ""2019-01-05T06:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,9.3,97.6,40.0,1000.0,CS,10.4,96.5,35.0,1001.0,CS,True,11.2,94.0,30.0,1002.0,DD,True,12.8,92.0,25.0,1004.0,D,True
NIO_2019_PABUK_20190105_1200Z,NIO_2019_PABUK,VALIDATION,2019-01-05T12:00:00Z,data/interim/gridsat/2019/gridsat_2019.01.04.21.npz,data/interim/gridsat/2019/gridsat_2019.01.05.00.npz,data/interim/gridsat/2019/gridsat_2019.01.05.03.npz,data/interim/gridsat/2019/gridsat_2019.01.05.06.npz,data/interim/gridsat/2019/gridsat_2019.01.05.09.npz,data/interim/gridsat/2019/gridsat_2019.01.05.12.npz,3DIMG_04JAN2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_1200_L1C_ASIA_MER_V01R00.h5,"[""2019-01-04T21:00:00Z"", ""2019-01-05T00:00:00Z"", ""2019-01-05T03:00:00Z"", ""2019-01-05T06:00:00Z"", ""2019-01-05T09:00:00Z"", ""2019-01-05T12:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,9.8,97.1,40.0,1000.0,CS,11.0,95.5,35.0,1001.0,CS,True,11.5,92.9,30.0,1003.0,DD,True,13.1,92.0,25.0,1004.0,D,True
NIO_2019_PABUK_20190105_1800Z,NIO_2019_PABUK,VALIDATION,2019-01-05T18:00:00Z,data/interim/gridsat/2019/gridsat_2019.01.05.03.npz,data/interim/gridsat/2019/gridsat_2019.01.05.06.npz,data/interim/gridsat/2019/gridsat_2019.01.05.09.npz,data/interim/gridsat/2019/gridsat_2019.01.05.12.npz,data/interim/gridsat/2019/gridsat_2019.01.05.15.npz,data/interim/gridsat/2019/gridsat_2019.01.05.18.npz,3DIMG_05JAN2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_05JAN2019_1800_L1C_ASIA_MER_V01R00.h5,"[""2019-01-05T03:00:00Z"", ""2019-01-05T06:00:00Z"", ""2019-01-05T09:00:00Z"", ""2019-01-05T12:00:00Z"", ""2019-01-05T15:00:00Z"", ""2019-01-05T18:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,10.4,96.5,35.0,1001.0,CS,11.2,94.0,30.0,1002.0,DD,True,12.0,92.2,30.0,1003.0,DD,True,13.1,92.0,20.0,1005.0,D,True
NIO_2019_PAWAN_20191202_1200Z,NIO_2019_PAWAN,VALIDATION,2019-12-02T12:00:00Z,data/interim/gridsat/2019/gridsat_2019.12.01.21.npz,data/interim/gridsat/2019/gridsat_2019.12.02.00.npz,data/interim/gridsat/2019/gridsat_2019.12.02.03.npz,data/interim/gridsat/2019/gridsat_2019.12.02.06.npz,data/interim/gridsat/2019/gridsat_2019.12.02.09.npz,data/interim/gridsat/2019/gridsat_2019.12.02.12.npz,3DIMG_01DEC2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_1200_L1C_ASIA_MER_V01R00.h5,"[""2019-12-01T21:00:00Z"", ""2019-12-02T00:00:00Z"", ""2019-12-02T03:00:00Z"", ""2019-12-02T06:00:00Z"", ""2019-12-02T09:00:00Z"", ""2019-12-02T12:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,5.7,56.6,25.0,1003.0,D,6.5,56.5,30.0,1001.0,DD,True,7.0,56.5,30.0,1000.0,DD,True,7.4,56.6,30.0,1000.0,DD,True
NIO_2019_PAWAN_20191202_1800Z,NIO_2019_PAWAN,VALIDATION,2019-12-02T18:00:00Z,data/interim/gridsat/2019/gridsat_2019.12.02.03.npz,data/interim/gridsat/2019/gridsat_2019.12.02.06.npz,data/interim/gridsat/2019/gridsat_2019.12.02.09.npz,data/interim/gridsat/2019/gridsat_2019.12.02.12.npz,data/interim/gridsat/2019/gridsat_2019.12.02.15.npz,data/interim/gridsat/2019/gridsat_2019.12.02.18.npz,3DIMG_02DEC2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_1800_L1C_ASIA_MER_V01R00.h5,"[""2019-12-02T03:00:00Z"", ""2019-12-02T06:00:00Z"", ""2019-12-02T09:00:00Z"", ""2019-12-02T12:00:00Z"", ""2019-12-02T15:00:00Z"", ""2019-12-02T18:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,6.1,56.5,25.0,1002.0,D,7.0,56.3,30.0,1000.0,DD,True,7.0,56.6,30.0,1000.0,DD,True,8.5,56.7,30.0,1000.0,DD,True
NIO_2019_PAWAN_20191203_0000Z,NIO_2019_PAWAN,VALIDATION,2019-12-03T00:00:00Z,data/interim/gridsat/2019/gridsat_2019.12.02.09.npz,data/interim/gridsat/2019/gridsat_2019.12.02.12.npz,data/interim/gridsat/2019/gridsat_2019.12.02.15.npz,data/interim/gridsat/2019/gridsat_2019.12.02.18.npz,data/interim/gridsat/2019/gridsat_2019.12.02.21.npz,data/interim/gridsat/2019/gridsat_2019.12.03.00.npz,3DIMG_02DEC2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_0000_L1C_ASIA_MER_V01R00.h5,"[""2019-12-02T09:00:00Z"", ""2019-12-02T12:00:00Z"", ""2019-12-02T15:00:00Z"", ""2019-12-02T18:00:00Z"", ""2019-12-02T21:00:00Z"", ""2019-12-03T00:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,6.5,56.5,30.0,1001.0,DD,7.0,56.5,30.0,1000.0,DD,True,7.2,56.6,30.0,1000.0,DD,True,9.2,56.4,35.0,999.0,CS,True
NIO_2019_PAWAN_20191203_0600Z,NIO_2019_PAWAN,VALIDATION,2019-12-03T06:00:00Z,data/interim/gridsat/2019/gridsat_2019.12.02.15.npz,data/interim/gridsat/2019/gridsat_2019.12.02.18.npz,data/interim/gridsat/2019/gridsat_2019.12.02.21.npz,data/interim/gridsat/2019/gridsat_2019.12.03.00.npz,data/interim/gridsat/2019/gridsat_2019.12.03.03.npz,data/interim/gridsat/2019/gridsat_2019.12.03.06.npz,3DIMG_02DEC2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_02DEC2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_0600_L1C_ASIA_MER_V01R00.h5,"[""2019-12-02T15:00:00Z"", ""2019-12-02T18:00:00Z"", ""2019-12-02T21:00:00Z"", ""2019-12-03T00:00:00Z"", ""2019-12-03T03:00:00Z"", ""2019-12-03T06:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,7.0,56.3,30.0,1000.0,DD,7.0,56.6,30.0,1000.0,DD,True,7.4,56.6,30.0,1000.0,DD,True,9.5,56.3,35.0,999.0,CS,True
NIO_2019_PAWAN_20191203_1200Z,NIO_2019_PAWAN,VALIDATION,2019-12-03T12:00:00Z,data/interim/gridsat/2019/gridsat_2019.12.02.21.npz,data/interim/gridsat/2019/gridsat_2019.12.03.00.npz,data/interim/gridsat/2019/gridsat_2019.12.03.03.npz,data/interim/gridsat/2019/gridsat_2019.12.03.06.npz,data/interim/gridsat/2019/gridsat_2019.12.03.09.npz,data/interim/gridsat/2019/gridsat_2019.12.03.12.npz,3DIMG_02DEC2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_1200_L1C_ASIA_MER_V01R00.h5,"[""2019-12-02T21:00:00Z"", ""2019-12-03T00:00:00Z"", ""2019-12-03T03:00:00Z"", ""2019-12-03T06:00:00Z"", ""2019-12-03T09:00:00Z"", ""2019-12-03T12:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,7.0,56.5,30.0,1000.0,DD,7.2,56.6,30.0,1000.0,DD,True,7.4,56.6,30.0,1000.0,DD,True,9.6,55.1,40.0,998.0,CS,True
NIO_2019_PAWAN_20191203_1800Z,NIO_2019_PAWAN,VALIDATION,2019-12-03T18:00:00Z,data/interim/gridsat/2019/gridsat_2019.12.03.03.npz,data/interim/gridsat/2019/gridsat_2019.12.03.06.npz,data/interim/gridsat/2019/gridsat_2019.12.03.09.npz,data/interim/gridsat/2019/gridsat_2019.12.03.12.npz,data/interim/gridsat/2019/gridsat_2019.12.03.15.npz,data/interim/gridsat/2019/gridsat_2019.12.03.18.npz,3DIMG_03DEC2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_1800_L1C_ASIA_MER_V01R00.h5,"[""2019-12-03T03:00:00Z"", ""2019-12-03T06:00:00Z"", ""2019-12-03T09:00:00Z"", ""2019-12-03T12:00:00Z"", ""2019-12-03T15:00:00Z"", ""2019-12-03T18:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,7.0,56.6,30.0,1000.0,DD,7.4,56.6,30.0,1000.0,DD,True,8.5,56.7,30.0,1000.0,DD,True,9.3,54.5,35.0,999.0,CS,True
NIO_2019_PAWAN_20191204_0000Z,NIO_2019_PAWAN,VALIDATION,2019-12-04T00:00:00Z,data/interim/gridsat/2019/gridsat_2019.12.03.09.npz,data/interim/gridsat/2019/gridsat_2019.12.03.12.npz,data/interim/gridsat/2019/gridsat_2019.12.03.15.npz,data/interim/gridsat/2019/gridsat_2019.12.03.18.npz,data/interim/gridsat/2019/gridsat_2019.12.03.21.npz,data/interim/gridsat/2019/gridsat_2019.12.04.00.npz,3DIMG_03DEC2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_03DEC2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_04DEC2019_0000_L1C_ASIA_MER_V01R00.h5,"[""2019-12-03T09:00:00Z"", ""2019-12-03T12:00:00Z"", ""2019-12-03T15:00:00Z"", ""2019-12-03T18:00:00Z"", ""2019-12-03T21:00:00Z"", ""2019-12-04T00:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,7.2,56.6,30.0,1000.0,DD,7.4,56.6,30.0,1000.0,DD,True,9.2,56.4,35.0,999.0,CS,True,8.5,53.3,35.0,999.0,CS,True
