sample_id,storm_id,split,t0,frame_t_minus_15h,frame_t_minus_12h,frame_t_minus_9h,frame_t_minus_6h,frame_t_minus_3h,frame_t0,imd_lat_t0,imd_lon_t0,imd_wind_t0,imd_pressure_t0,imd_category_t0,imd_lat_12h,imd_lon_12h,wind_12h,pressure_12h,category_12h,imd_lat_24h,imd_lon_24h,wind_24h,pressure_24h,category_24h,imd_lat_48h,imd_lon_48h,wind_48h,pressure_48h,category_48h
NIO_2008_UNNAMED_2_10_1_20081204_1200Z,NIO_2008_UNNAMED_2_10_1,TRAIN,2008-12-04T12:00:00+00:00,data/interim/gridsat/2008/gridsat_2008.12.03.21.npz,data/interim/gridsat/2008/gridsat_2008.12.04.00.npz,data/interim/gridsat/2008/gridsat_2008.12.04.03.npz,data/interim/gridsat/2008/gridsat_2008.12.04.06.npz,data/interim/gridsat/2008/gridsat_2008.12.04.09.npz,data/interim/gridsat/2008/gridsat_2008.12.04.12.npz,7.0,89.5,25.0,1006.0,D,7.5,88.5,30.0,1004.0,DD,8.5,87.5,30.0,1004.0,DD,8.5,84.0,30.0,1004.0,DD
NIO_2008_UNNAMED_2_5_1_20080915_1200Z,NIO_2008_UNNAMED_2_5_1,TRAIN,2008-09-15T12:00:00+00:00,data/interim/gridsat/2008/gridsat_2008.09.14.21.npz,data/interim/gridsat/2008/gridsat_2008.09.15.00.npz,data/interim/gridsat/2008/gridsat_2008.09.15.03.npz,data/interim/gridsat/2008/gridsat_2008.09.15.06.npz,data/interim/gridsat/2008/gridsat_2008.09.15.09.npz,data/interim/gridsat/2008/gridsat_2008.09.15.12.npz,19.5,88.5,25.0,996.0,D,19.5,88.0,25.0,994.0,D,20.5,87.0,30.0,986.0,DD,22.0,84.5,30.0,992.0,DD
NIO_2008_UNNAMED_2_5_1_20080916_0300Z,NIO_2008_UNNAMED_2_5_1,TRAIN,2008-09-16T03:00:00+00:00,data/interim/gridsat/2008/gridsat_2008.09.15.12.npz,data/interim/gridsat/2008/gridsat_2008.09.15.15.npz,data/interim/gridsat/2008/gridsat_2008.09.15.18.npz,data/interim/gridsat/2008/gridsat_2008.09.15.21.npz,data/interim/gridsat/2008/gridsat_2008.09.16.00.npz,data/interim/gridsat/2008/gridsat_2008.09.16.03.npz,20.0,87.5,30.0,994.0,DD,21.0,87.0,30.0,986.0,DD,21.5,85.5,30.0,992.0,DD,22.5,82.5,30.0,996.0,DD
NIO_2008_UNNAMED_2_5_1_20080916_1200Z,NIO_2008_UNNAMED_2_5_1,TRAIN,2008-09-16T12:00:00+00:00,data/interim/gridsat/2008/gridsat_2008.09.15.21.npz,data/interim/gridsat/2008/gridsat_2008.09.16.00.npz,data/interim/gridsat/2008/gridsat_2008.09.16.03.npz,data/interim/gridsat/2008/gridsat_2008.09.16.06.npz,data/interim/gridsat/2008/gridsat_2008.09.16.09.npz,data/interim/gridsat/2008/gridsat_2008.09.16.12.npz,20.5,87.0,30.0,986.0,DD,21.0,86.0,30.0,992.0,DD,22.0,84.5,30.0,992.0,DD,23.0,82.0,25.0,996.0,D
NIO_2008_UNNAMED_2_8_1_20081113_1200Z,NIO_2008_UNNAMED_2_8_1,TRAIN,2008-11-13T12:00:00+00:00,data/interim/gridsat/2008/gridsat_2008.11.12.21.npz,data/interim/gridsat/2008/gridsat_2008.11.13.00.npz,data/interim/gridsat/2008/gridsat_2008.11.13.03.npz,data/interim/gridsat/2008/gridsat_2008.11.13.06.npz,data/interim/gridsat/2008/gridsat_2008.11.13.09.npz,data/interim/gridsat/2008/gridsat_2008.11.13.12.npz,11.5,85.5,25.0,1002.0,D,12.0,85.0,25.0,1002.0,D,14.0,84.0,35.0,998.0,CS,14.5,81.5,30.0,996.0,DD
NIO_2008_UNNAMED_2_8_1_20081113_1800Z,NIO_2008_UNNAMED_2_8_1,TRAIN,2008-11-13T18:00:00+00:00,data/interim/gridsat/2008/gridsat_2008.11.13.03.npz,data/interim/gridsat/2008/gridsat_2008.11.13.06.npz,data/interim/gridsat/2008/gridsat_2008.11.13.09.npz,data/interim/gridsat/2008/gridsat_2008.11.13.12.npz,data/interim/gridsat/2008/gridsat_2008.11.13.15.npz,data/interim/gridsat/2008/gridsat_2008.11.13.18.npz,12.0,85.0,25.0,1002.0,D,13.0,85.0,30.0,1000.0,DD,14.5,83.5,35.0,996.0,CS,15.0,80.5,30.0,996.0,DD
NIO_2008_UNNAMED_2_8_1_20081114_0000Z,NIO_2008_UNNAMED_2_8_1,TRAIN,2008-11-14T00:00:00+00:00,data/interim/gridsat/2008/gridsat_2008.11.13.09.npz,data/interim/gridsat/2008/gridsat_2008.11.13.12.npz,data/interim/gridsat/2008/gridsat_2008.11.13.15.npz,data/interim/gridsat/2008/gridsat_2008.11.13.18.npz,data/interim/gridsat/2008/gridsat_2008.11.13.21.npz,data/interim/gridsat/2008/gridsat_2008.11.14.00.npz,12.0,85.0,25.0,1002.0,D,14.0,84.0,35.0,998.0,CS,14.5,83.0,40.0,994.0,CS,15.5,79.5,30.0,998.0,DD
NIO_2008_UNNAMED_2_8_1_20081114_0300Z,NIO_2008_UNNAMED_2_8_1,TRAIN,2008-11-14T03:00:00+00:00,data/interim/gridsat/2008/gridsat_2008.11.13.12.npz,data/interim/gridsat/2008/gridsat_2008.11.13.15.npz,data/interim/gridsat/2008/gridsat_2008.11.13.18.npz,data/interim/gridsat/2008/gridsat_2008.11.13.21.npz,data/interim/gridsat/2008/gridsat_2008.11.14.00.npz,data/interim/gridsat/2008/gridsat_2008.11.14.03.npz,12.5,85.0,30.0,1000.0,DD,14.5,83.5,35.0,996.0,CS,14.5,82.5,35.0,996.0,CS,15.5,78.5,25.0,1004.0,D
NIO_2009_BIJLI_20090414_1200Z,NIO_2009_BIJLI,TRAIN,2009-04-14T12:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.04.13.21.npz,data/interim/gridsat/2009/gridsat_2009.04.14.00.npz,data/interim/gridsat/2009/gridsat_2009.04.14.03.npz,data/interim/gridsat/2009/gridsat_2009.04.14.06.npz,data/interim/gridsat/2009/gridsat_2009.04.14.09.npz,data/interim/gridsat/2009/gridsat_2009.04.14.12.npz,12.5,88.0,25.0,1002.0,D,13.0,88.0,25.0,1000.0,D,15.0,86.5,35.0,996.0,CS,18.5,86.5,40.0,996.0,CS
NIO_2009_BIJLI_20090414_1800Z,NIO_2009_BIJLI,TRAIN,2009-04-14T18:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.04.14.03.npz,data/interim/gridsat/2009/gridsat_2009.04.14.06.npz,data/interim/gridsat/2009/gridsat_2009.04.14.09.npz,data/interim/gridsat/2009/gridsat_2009.04.14.12.npz,data/interim/gridsat/2009/gridsat_2009.04.14.15.npz,data/interim/gridsat/2009/gridsat_2009.04.14.18.npz,12.5,88.0,25.0,1002.0,D,14.0,87.5,30.0,1000.0,DD,16.0,86.5,40.0,996.0,CS,19.5,87.0,40.0,996.0,CS
NIO_2009_BIJLI_20090415_0000Z,NIO_2009_BIJLI,TRAIN,2009-04-15T00:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.04.14.09.npz,data/interim/gridsat/2009/gridsat_2009.04.14.12.npz,data/interim/gridsat/2009/gridsat_2009.04.14.15.npz,data/interim/gridsat/2009/gridsat_2009.04.14.18.npz,data/interim/gridsat/2009/gridsat_2009.04.14.21.npz,data/interim/gridsat/2009/gridsat_2009.04.15.00.npz,13.0,88.0,25.0,1000.0,D,15.0,86.5,35.0,996.0,CS,16.5,86.0,40.0,996.0,CS,20.5,88.0,40.0,996.0,CS
NIO_2009_BIJLI_20090415_0300Z,NIO_2009_BIJLI,TRAIN,2009-04-15T03:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.04.14.12.npz,data/interim/gridsat/2009/gridsat_2009.04.14.15.npz,data/interim/gridsat/2009/gridsat_2009.04.14.18.npz,data/interim/gridsat/2009/gridsat_2009.04.14.21.npz,data/interim/gridsat/2009/gridsat_2009.04.15.00.npz,data/interim/gridsat/2009/gridsat_2009.04.15.03.npz,13.5,87.5,25.0,1000.0,D,15.5,86.5,40.0,996.0,CS,17.0,86.0,40.0,996.0,CS,20.5,88.5,35.0,996.0,CS
NIO_2009_BIJLI_20090415_0600Z,NIO_2009_BIJLI,TRAIN,2009-04-15T06:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.04.14.15.npz,data/interim/gridsat/2009/gridsat_2009.04.14.18.npz,data/interim/gridsat/2009/gridsat_2009.04.14.21.npz,data/interim/gridsat/2009/gridsat_2009.04.15.00.npz,data/interim/gridsat/2009/gridsat_2009.04.15.03.npz,data/interim/gridsat/2009/gridsat_2009.04.15.06.npz,14.0,87.5,30.0,1000.0,DD,16.0,86.5,40.0,996.0,CS,17.5,86.0,40.0,996.0,CS,21.0,89.0,35.0,996.0,CS
NIO_2009_BIJLI_20090415_1200Z,NIO_2009_BIJLI,TRAIN,2009-04-15T12:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.04.14.21.npz,data/interim/gridsat/2009/gridsat_2009.04.15.00.npz,data/interim/gridsat/2009/gridsat_2009.04.15.03.npz,data/interim/gridsat/2009/gridsat_2009.04.15.06.npz,data/interim/gridsat/2009/gridsat_2009.04.15.09.npz,data/interim/gridsat/2009/gridsat_2009.04.15.12.npz,15.0,86.5,35.0,996.0,CS,16.5,86.0,40.0,996.0,CS,18.5,86.5,40.0,996.0,CS,21.5,90.0,25.0,996.0,D
NIO_2009_BIJLI_20090415_1500Z,NIO_2009_BIJLI,TRAIN,2009-04-15T15:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.04.15.00.npz,data/interim/gridsat/2009/gridsat_2009.04.15.03.npz,data/interim/gridsat/2009/gridsat_2009.04.15.06.npz,data/interim/gridsat/2009/gridsat_2009.04.15.09.npz,data/interim/gridsat/2009/gridsat_2009.04.15.12.npz,data/interim/gridsat/2009/gridsat_2009.04.15.15.npz,15.5,86.5,40.0,996.0,CS,17.0,86.0,40.0,996.0,CS,18.5,86.5,40.0,996.0,CS,22.0,91.5,25.0,996.0,D
NIO_2009_PHYAN_20091109_1200Z,NIO_2009_PHYAN,TRAIN,2009-11-09T12:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.11.08.21.npz,data/interim/gridsat/2009/gridsat_2009.11.09.00.npz,data/interim/gridsat/2009/gridsat_2009.11.09.03.npz,data/interim/gridsat/2009/gridsat_2009.11.09.06.npz,data/interim/gridsat/2009/gridsat_2009.11.09.09.npz,data/interim/gridsat/2009/gridsat_2009.11.09.12.npz,11.5,71.5,25.0,1000.0,D,12.5,70.5,25.0,998.0,D,14.5,71.0,30.0,996.0,DD,19.5,73.5,30.0,996.0,DD
NIO_2009_PHYAN_20091109_1800Z,NIO_2009_PHYAN,TRAIN,2009-11-09T18:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.11.09.03.npz,data/interim/gridsat/2009/gridsat_2009.11.09.06.npz,data/interim/gridsat/2009/gridsat_2009.11.09.09.npz,data/interim/gridsat/2009/gridsat_2009.11.09.12.npz,data/interim/gridsat/2009/gridsat_2009.11.09.15.npz,data/interim/gridsat/2009/gridsat_2009.11.09.18.npz,12.0,71.0,25.0,1000.0,D,13.5,70.5,30.0,998.0,DD,15.0,71.0,35.0,996.0,CS,20.0,74.0,20.0,1000.0,D
NIO_2009_UNNAMED_2_2_1_20090523_0600Z,NIO_2009_UNNAMED_2_2_1,TRAIN,2009-05-23T06:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.05.22.15.npz,data/interim/gridsat/2009/gridsat_2009.05.22.18.npz,data/interim/gridsat/2009/gridsat_2009.05.22.21.npz,data/interim/gridsat/2009/gridsat_2009.05.23.00.npz,data/interim/gridsat/2009/gridsat_2009.05.23.03.npz,data/interim/gridsat/2009/gridsat_2009.05.23.06.npz,16.5,88.0,25.0,998.0,D,17.0,88.5,25.0,996.0,D,18.0,88.5,30.0,988.0,DD,21.5,88.0,55.0,974.0,SCS
NIO_2009_UNNAMED_2_2_1_20090523_1200Z,NIO_2009_UNNAMED_2_2_1,TRAIN,2009-05-23T12:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.05.22.21.npz,data/interim/gridsat/2009/gridsat_2009.05.23.00.npz,data/interim/gridsat/2009/gridsat_2009.05.23.03.npz,data/interim/gridsat/2009/gridsat_2009.05.23.06.npz,data/interim/gridsat/2009/gridsat_2009.05.23.09.npz,data/interim/gridsat/2009/gridsat_2009.05.23.12.npz,16.5,88.0,25.0,994.0,D,17.0,88.5,25.0,996.0,D,18.5,88.5,35.0,986.0,CS,22.5,88.0,50.0,970.0,SCS
NIO_2009_UNNAMED_2_6_1_20090905_0000Z,NIO_2009_UNNAMED_2_6_1,TRAIN,2009-09-05T00:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.09.04.09.npz,data/interim/gridsat/2009/gridsat_2009.09.04.12.npz,data/interim/gridsat/2009/gridsat_2009.09.04.15.npz,data/interim/gridsat/2009/gridsat_2009.09.04.18.npz,data/interim/gridsat/2009/gridsat_2009.09.04.21.npz,data/interim/gridsat/2009/gridsat_2009.09.05.00.npz,20.5,88.0,25.0,990.0,D,22.5,87.5,30.0,988.0,DD,23.0,86.5,30.0,988.0,DD,24.5,84.0,30.0,988.0,DD
NIO_2009_WARD_20091212_0000Z,NIO_2009_WARD,TRAIN,2009-12-12T00:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.12.11.09.npz,data/interim/gridsat/2009/gridsat_2009.12.11.12.npz,data/interim/gridsat/2009/gridsat_2009.12.11.15.npz,data/interim/gridsat/2009/gridsat_2009.12.11.18.npz,data/interim/gridsat/2009/gridsat_2009.12.11.21.npz,data/interim/gridsat/2009/gridsat_2009.12.12.00.npz,10.0,84.5,45.0,996.0,CS,10.0,83.5,35.0,998.0,CS,9.5,83.0,30.0,1000.0,DD,9.0,82.0,30.0,1002.0,DD
NIO_2009_WARD_20091212_0300Z,NIO_2009_WARD,TRAIN,2009-12-12T03:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.12.11.12.npz,data/interim/gridsat/2009/gridsat_2009.12.11.15.npz,data/interim/gridsat/2009/gridsat_2009.12.11.18.npz,data/interim/gridsat/2009/gridsat_2009.12.11.21.npz,data/interim/gridsat/2009/gridsat_2009.12.12.00.npz,data/interim/gridsat/2009/gridsat_2009.12.12.03.npz,10.0,84.5,45.0,996.0,CS,10.0,83.5,35.0,998.0,CS,9.5,83.0,30.0,1000.0,DD,8.5,81.5,30.0,1004.0,DD
NIO_2009_WARD_20091212_0600Z,NIO_2009_WARD,TRAIN,2009-12-12T06:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.12.11.15.npz,data/interim/gridsat/2009/gridsat_2009.12.11.18.npz,data/interim/gridsat/2009/gridsat_2009.12.11.21.npz,data/interim/gridsat/2009/gridsat_2009.12.12.00.npz,data/interim/gridsat/2009/gridsat_2009.12.12.03.npz,data/interim/gridsat/2009/gridsat_2009.12.12.06.npz,10.0,84.5,45.0,996.0,CS,9.5,83.5,30.0,1000.0,DD,9.0,83.0,30.0,1002.0,DD,8.5,81.5,30.0,1004.0,DD
NIO_2009_WARD_20091212_1200Z,NIO_2009_WARD,TRAIN,2009-12-12T12:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.12.11.21.npz,data/interim/gridsat/2009/gridsat_2009.12.12.00.npz,data/interim/gridsat/2009/gridsat_2009.12.12.03.npz,data/interim/gridsat/2009/gridsat_2009.12.12.06.npz,data/interim/gridsat/2009/gridsat_2009.12.12.09.npz,data/interim/gridsat/2009/gridsat_2009.12.12.12.npz,10.0,83.5,35.0,998.0,CS,9.5,83.0,30.0,1000.0,DD,9.0,83.0,30.0,1002.0,DD,8.5,81.0,25.0,1004.0,D
NIO_2009_WARD_20091212_1800Z,NIO_2009_WARD,TRAIN,2009-12-12T18:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.12.12.03.npz,data/interim/gridsat/2009/gridsat_2009.12.12.06.npz,data/interim/gridsat/2009/gridsat_2009.12.12.09.npz,data/interim/gridsat/2009/gridsat_2009.12.12.12.npz,data/interim/gridsat/2009/gridsat_2009.12.12.15.npz,data/interim/gridsat/2009/gridsat_2009.12.12.18.npz,9.5,83.5,30.0,1000.0,DD,9.0,83.0,30.0,1002.0,DD,9.0,82.5,30.0,1002.0,DD,8.5,81.0,25.0,1005.0,D
NIO_2009_WARD_20091213_0000Z,NIO_2009_WARD,TRAIN,2009-12-13T00:00:00+00:00,data/interim/gridsat/2009/gridsat_2009.12.12.09.npz,data/interim/gridsat/2009/gridsat_2009.12.12.12.npz,data/interim/gridsat/2009/gridsat_2009.12.12.15.npz,data/interim/gridsat/2009/gridsat_2009.12.12.18.npz,data/interim/gridsat/2009/gridsat_2009.12.12.21.npz,data/interim/gridsat/2009/gridsat_2009.12.13.00.npz,9.5,83.0,30.0,1000.0,DD,9.0,83.0,30.0,1002.0,DD,9.0,82.0,30.0,1002.0,DD,8.5,80.5,25.0,1007.0,D
NIO_2010_BANDU_20100519_0900Z,NIO_2010_BANDU,TRAIN,2010-05-19T09:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.05.18.18.npz,data/interim/gridsat/2010/gridsat_2010.05.18.21.npz,data/interim/gridsat/2010/gridsat_2010.05.19.00.npz,data/interim/gridsat/2010/gridsat_2010.05.19.03.npz,data/interim/gridsat/2010/gridsat_2010.05.19.06.npz,data/interim/gridsat/2010/gridsat_2010.05.19.09.npz,10.5,54.0,25.0,1002.0,D,11.5,53.0,30.0,1000.0,DD,12.0,53.0,30.0,999.0,DD,12.5,51.5,30.0,996.0,DD
NIO_2010_BANDU_20100519_1200Z,NIO_2010_BANDU,TRAIN,2010-05-19T12:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.05.18.21.npz,data/interim/gridsat/2010/gridsat_2010.05.19.00.npz,data/interim/gridsat/2010/gridsat_2010.05.19.03.npz,data/interim/gridsat/2010/gridsat_2010.05.19.06.npz,data/interim/gridsat/2010/gridsat_2010.05.19.09.npz,data/interim/gridsat/2010/gridsat_2010.05.19.12.npz,11.0,54.0,25.0,1002.0,D,11.5,53.0,30.0,1000.0,DD,12.5,52.5,30.0,999.0,DD,12.5,51.5,40.0,994.0,CS
NIO_2010_BANDU_20100519_1800Z,NIO_2010_BANDU,TRAIN,2010-05-19T18:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.05.19.03.npz,data/interim/gridsat/2010/gridsat_2010.05.19.06.npz,data/interim/gridsat/2010/gridsat_2010.05.19.09.npz,data/interim/gridsat/2010/gridsat_2010.05.19.12.npz,data/interim/gridsat/2010/gridsat_2010.05.19.15.npz,data/interim/gridsat/2010/gridsat_2010.05.19.18.npz,11.5,53.5,30.0,1000.0,DD,11.5,53.0,30.0,999.0,DD,12.5,51.5,30.0,999.0,DD,12.5,51.5,40.0,994.0,CS
NIO_2010_BANDU_20100520_0000Z,NIO_2010_BANDU,TRAIN,2010-05-20T00:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.05.19.09.npz,data/interim/gridsat/2010/gridsat_2010.05.19.12.npz,data/interim/gridsat/2010/gridsat_2010.05.19.15.npz,data/interim/gridsat/2010/gridsat_2010.05.19.18.npz,data/interim/gridsat/2010/gridsat_2010.05.19.21.npz,data/interim/gridsat/2010/gridsat_2010.05.20.00.npz,11.5,53.0,30.0,1000.0,DD,12.5,52.5,30.0,999.0,DD,12.5,51.5,30.0,998.0,DD,12.5,50.5,40.0,994.0,CS
NIO_2010_BANDU_20100520_0600Z,NIO_2010_BANDU,TRAIN,2010-05-20T06:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.05.19.15.npz,data/interim/gridsat/2010/gridsat_2010.05.19.18.npz,data/interim/gridsat/2010/gridsat_2010.05.19.21.npz,data/interim/gridsat/2010/gridsat_2010.05.20.00.npz,data/interim/gridsat/2010/gridsat_2010.05.20.03.npz,data/interim/gridsat/2010/gridsat_2010.05.20.06.npz,11.5,53.0,30.0,999.0,DD,12.5,51.5,30.0,999.0,DD,12.5,51.5,30.0,998.0,DD,12.5,50.5,40.0,994.0,CS
NIO_2010_BANDU_20100520_1200Z,NIO_2010_BANDU,TRAIN,2010-05-20T12:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.05.19.21.npz,data/interim/gridsat/2010/gridsat_2010.05.20.00.npz,data/interim/gridsat/2010/gridsat_2010.05.20.03.npz,data/interim/gridsat/2010/gridsat_2010.05.20.06.npz,data/interim/gridsat/2010/gridsat_2010.05.20.09.npz,data/interim/gridsat/2010/gridsat_2010.05.20.12.npz,12.5,52.5,30.0,999.0,DD,12.5,51.5,30.0,998.0,DD,12.5,51.5,40.0,994.0,CS,12.5,50.0,30.0,998.0,DD
NIO_2010_BANDU_20100520_1800Z,NIO_2010_BANDU,TRAIN,2010-05-20T18:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.05.20.03.npz,data/interim/gridsat/2010/gridsat_2010.05.20.06.npz,data/interim/gridsat/2010/gridsat_2010.05.20.09.npz,data/interim/gridsat/2010/gridsat_2010.05.20.12.npz,data/interim/gridsat/2010/gridsat_2010.05.20.15.npz,data/interim/gridsat/2010/gridsat_2010.05.20.18.npz,12.5,51.5,30.0,999.0,DD,12.5,51.5,30.0,998.0,DD,12.5,51.5,40.0,994.0,CS,12.5,50.0,25.0,1000.0,D
NIO_2010_GIRI_20101020_1200Z,NIO_2010_GIRI,TRAIN,2010-10-20T12:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.10.19.21.npz,data/interim/gridsat/2010/gridsat_2010.10.20.00.npz,data/interim/gridsat/2010/gridsat_2010.10.20.03.npz,data/interim/gridsat/2010/gridsat_2010.10.20.06.npz,data/interim/gridsat/2010/gridsat_2010.10.20.09.npz,data/interim/gridsat/2010/gridsat_2010.10.20.12.npz,17.5,91.5,25.0,1002.0,D,17.5,91.5,25.0,1002.0,D,18.0,92.0,45.0,990.0,CS,19.8,93.5,105.0,950.0,VSCS
NIO_2010_GIRI_20101020_1800Z,NIO_2010_GIRI,TRAIN,2010-10-20T18:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.10.20.03.npz,data/interim/gridsat/2010/gridsat_2010.10.20.06.npz,data/interim/gridsat/2010/gridsat_2010.10.20.09.npz,data/interim/gridsat/2010/gridsat_2010.10.20.12.npz,data/interim/gridsat/2010/gridsat_2010.10.20.15.npz,data/interim/gridsat/2010/gridsat_2010.10.20.18.npz,17.5,91.5,25.0,1002.0,D,17.5,91.5,35.0,998.0,CS,18.0,92.0,50.0,988.0,CS,20.5,94.0,70.0,976.0,VSCS
NIO_2010_GIRI_20101021_0000Z,NIO_2010_GIRI,TRAIN,2010-10-21T00:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.10.20.09.npz,data/interim/gridsat/2010/gridsat_2010.10.20.12.npz,data/interim/gridsat/2010/gridsat_2010.10.20.15.npz,data/interim/gridsat/2010/gridsat_2010.10.20.18.npz,data/interim/gridsat/2010/gridsat_2010.10.20.21.npz,data/interim/gridsat/2010/gridsat_2010.10.21.00.npz,17.5,91.5,25.0,1002.0,D,18.0,92.0,45.0,990.0,CS,18.5,92.5,60.0,980.0,SCS,21.0,94.5,45.0,992.0,CS
NIO_2010_GIRI_20101021_0300Z,NIO_2010_GIRI,TRAIN,2010-10-21T03:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.10.20.12.npz,data/interim/gridsat/2010/gridsat_2010.10.20.15.npz,data/interim/gridsat/2010/gridsat_2010.10.20.18.npz,data/interim/gridsat/2010/gridsat_2010.10.20.21.npz,data/interim/gridsat/2010/gridsat_2010.10.21.00.npz,data/interim/gridsat/2010/gridsat_2010.10.21.03.npz,17.5,91.5,30.0,1000.0,DD,18.0,92.0,45.0,990.0,CS,19.0,93.0,80.0,974.0,VSCS,21.5,95.0,35.0,996.0,CS
NIO_2010_GIRI_20101021_0600Z,NIO_2010_GIRI,TRAIN,2010-10-21T06:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.10.20.15.npz,data/interim/gridsat/2010/gridsat_2010.10.20.18.npz,data/interim/gridsat/2010/gridsat_2010.10.20.21.npz,data/interim/gridsat/2010/gridsat_2010.10.21.00.npz,data/interim/gridsat/2010/gridsat_2010.10.21.03.npz,data/interim/gridsat/2010/gridsat_2010.10.21.06.npz,17.5,91.5,35.0,998.0,CS,18.0,92.0,50.0,988.0,CS,19.0,93.0,90.0,964.0,VSCS,22.0,95.5,25.0,998.0,D
NIO_2010_IS_20100517_0600Z,NIO_2010_IS,TRAIN,2010-05-17T06:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.05.16.15.npz,data/interim/gridsat/2010/gridsat_2010.05.16.18.npz,data/interim/gridsat/2010/gridsat_2010.05.16.21.npz,data/interim/gridsat/2010/gridsat_2010.05.17.00.npz,data/interim/gridsat/2010/gridsat_2010.05.17.03.npz,data/interim/gridsat/2010/gridsat_2010.05.17.06.npz,10.5,88.5,25.0,1004.0,D,11.5,87.5,30.0,998.0,DD,12.5,84.5,45.0,992.0,CS,13.5,81.5,55.0,986.0,SCS
NIO_2010_JAL_20101104_0000Z,NIO_2010_JAL,TRAIN,2010-11-04T00:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.11.03.09.npz,data/interim/gridsat/2010/gridsat_2010.11.03.12.npz,data/interim/gridsat/2010/gridsat_2010.11.03.15.npz,data/interim/gridsat/2010/gridsat_2010.11.03.18.npz,data/interim/gridsat/2010/gridsat_2010.11.03.21.npz,data/interim/gridsat/2010/gridsat_2010.11.04.00.npz,8.0,92.0,25.0,1002.0,D,8.5,90.0,25.0,1002.0,D,9.0,88.5,30.0,1000.0,DD,10.0,85.5,55.0,990.0,SCS
NIO_2010_JAL_20101104_0600Z,NIO_2010_JAL,TRAIN,2010-11-04T06:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.11.03.15.npz,data/interim/gridsat/2010/gridsat_2010.11.03.18.npz,data/interim/gridsat/2010/gridsat_2010.11.03.21.npz,data/interim/gridsat/2010/gridsat_2010.11.04.00.npz,data/interim/gridsat/2010/gridsat_2010.11.04.03.npz,data/interim/gridsat/2010/gridsat_2010.11.04.06.npz,8.5,90.5,25.0,1002.0,D,8.5,89.5,25.0,1002.0,D,9.0,87.5,35.0,998.0,CS,10.5,85.0,55.0,990.0,SCS
NIO_2010_JAL_20101104_1200Z,NIO_2010_JAL,TRAIN,2010-11-04T12:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.11.03.21.npz,data/interim/gridsat/2010/gridsat_2010.11.04.00.npz,data/interim/gridsat/2010/gridsat_2010.11.04.03.npz,data/interim/gridsat/2010/gridsat_2010.11.04.06.npz,data/interim/gridsat/2010/gridsat_2010.11.04.09.npz,data/interim/gridsat/2010/gridsat_2010.11.04.12.npz,8.5,90.0,25.0,1002.0,D,9.0,88.5,30.0,1000.0,DD,9.5,87.0,45.0,994.0,CS,11.0,84.5,60.0,988.0,SCS
NIO_2010_JAL_20101104_1800Z,NIO_2010_JAL,TRAIN,2010-11-04T18:00:00+00:00,data/interim/gridsat/2010/gridsat_2010.11.04.03.npz,data/interim/gridsat/2010/gridsat_2010.11.04.06.npz,data/interim/gridsat/2010/gridsat_2010.11.04.09.npz,data/interim/gridsat/2010/gridsat_2010.11.04.12.npz,data/interim/gridsat/2010/gridsat_2010.11.04.15.npz,data/interim/gridsat/2010/gridsat_2010.11.04.18.npz,8.5,89.5,25.0,1002.0,D,9.0,87.5,35.0,998.0,CS,10.0,86.5,50.0,992.0,CS,11.0,84.0,60.0,988.0,SCS
